user_id,nombre_empresa,segmento,pais,plan,monto_mensual_usd,fecha_registro,fecha_ultimo_pago,estado_cuenta,metodo_pago,fecha_retiro,tipo_retiro,motivo_principal,motivo_secundario,lo_reemplaza_con,nps_salida,comentario_libre,fecha_primer_login,configuracion_empresa_completa,empleados_cargados,plan_cuentas_configurado,primer_factura_emitida,dias_primer_factura,integracion_banco_conectada,facturas_emitidas_mes1,facturas_emitidas_mes3,reportes_generados_mes3,usuarios_adicionales,modulo_nomina_activo,modulo_inventario_activo,modulo_cxc_activo,login_ultimos_30_dias,sesiones_promedio_semana,chat_tickets,chat_no_resueltos,chat_reaperturas,chat_csat_prom,chat_tpr_prom,wa_tickets,wa_deriva_agente,wa_negativos,tel_llamadas,tel_escalados,tel_nps_prom,usa_soporte,soporte_tickets_total,friccion,canal_mas_usado
U1601,Clínica Reyes & Hijos,Pyme,México,Pro,49,2022-03-09,2024-02-29,activo,PSE,,,,,,,,44629,si,si,si,si,2,no,11,25,4,2,si,si,si,si,4.4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1602,Boutique Reyes Express,Pyme,Ecuador,Starter,19,2023-01-15,2024-01-16,activo,tarjeta,,,,,,,,44941,si,si,si,si,1,no,39,62,3,1,no,si,si,si,4.6,1,1,1,3,20,0,0,0,0,0,,1,1,1,chat
U1603,Clínica Martínez,Pyme,Colombia,Starter,19,2022-06-18,2024-02-08,activo,tarjeta,,,,,,,,44730,si,si,si,si,3,no,10,15,3,1,no,no,si,si,4.3,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U1604,Importadora Hernández S.A.,Pyme,Costa Rica,Starter,19,2023-03-15,2024-01-06,activo,OXXO,,,,,,,,45000,si,si,si,si,2,no,26,35,,2,no,si,no,si,5.4,2,2,2,3,20,0,0,0,0,0,,1,2,1,chat
U1605,Transporte Medina,Pyme,Colombia,Starter,19,2023-01-11,2024-02-28,activo,PSE,,,,,,,,44937,si,si,si,si,9,no,3,4,8,2,no,si,si,si,4.5,1,0,0,5,5,1,1,0,0,0,,1,2,1,chat
U1606,Comidas Rápidas Pérez Express,Pyme,Colombia,Starter,19,2023-08-20,2024-01-03,activo,transferencia,,,,,,,,45158,no,si,si,no,,no,2,2,12,2,no,no,no,si,6.2,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1607,Jiménez Torres Consultores,Contador,México,Growth,35,2022-10-26,2024-02-03,activo,tarjeta,,,,,,,,44860,si,no,si,si,4,no,25,40,4,2,no,no,si,si,2.1,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1608,Agropecuaria Sánchez S.A.,Pyme,México,Starter,19,2023-10-21,2024-02-02,activo,tarjeta,,,,,,,,45220,no,si,si,no,,no,2,5,7,2,no,no,si,si,5.5,0,0,0,,,0,0,0,1,0,3,1,1,0,telefono
U1609,Farmacia Torres Plus,Pyme,Colombia,Starter,19,2023-04-30,2023-12-01,inactivo,OXXO,,,,,,,,45046,no,no,si,no,,no,0,2,4,2,no,no,no,no,1.2,3,0,0,3.666666667,9.666666667,0,0,0,2,1,4.5,1,5,1,chat
U1610,Tienda Hernández,Pyme,República Dominicana,Starter,19,2022-11-13,2024-01-14,activo,tarjeta,,,,,,,,44878,no,si,si,si,1,no,31,68,12,2,no,no,si,si,5.3,0,0,0,,,2,1,0,0,0,,1,2,1,whatsapp
U1611,Importadora Flores S.R.L.,Pyme,Panamá,Starter,19,2023-04-05,2024-02-16,activo,tarjeta,,,,,,,,45021,si,si,no,si,10,no,7,15,2,2,no,no,no,si,4.8,1,1,1,2,2,1,0,0,0,0,,1,2,1,chat
U1612,Agropecuaria Torres & Hijos,Pyme,México,Growth,35,2023-10-22,2024-02-12,activo,transferencia,,,,,,,,45221,si,si,si,si,5,no,6,9,15,2,no,no,si,si,4.2,0,0,0,,,1,0,0,1,0,5,1,2,0,whatsapp
U1613,Vargas Ramírez Auditoría,Contador,Costa Rica,Growth,35,2023-02-05,2024-01-05,activo,tarjeta,,,,,,,,44962,si,no,si,si,9,no,40,55,1,2,no,no,si,si,3.5,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U1614,Comidas Rápidas Flores & Cía,Pyme,México,Growth,35,2023-02-12,2023-11-22,inactivo,tarjeta,,,,,,,,44969,no,no,si,si,9,no,10,25,2,2,no,si,si,no,0.6,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1615,Farmacia Cruz,Pyme,Colombia,Pro,49,2023-08-04,2024-01-09,suspendido,transferencia,,,,,,,,45142,si,no,si,si,11,si,12,25,0,2,no,si,no,no,0.3,0,0,0,,,0,0,0,1,0,3,1,1,0,telefono
U1616,Hernández Pérez Contadores,Contador,Colombia,Starter,19,2022-05-24,2024-02-08,activo,tarjeta,,,,,,,,44705,si,si,si,si,1,no,25,45,0,2,no,no,si,si,5.4,0,0,0,,,0,0,0,1,1,4,1,1,1,telefono
U1617,Transporte García,Pyme,Colombia,Starter,19,2023-01-05,2024-02-21,activo,transferencia,,,,,,,,44931,no,si,no,no,,no,1,4,8,2,no,no,si,si,7,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1618,García Jiménez Fiscalistas,Contador,Ecuador,Growth,35,2022-06-01,2024-02-12,activo,PSE,,,,,,,,44713,si,si,si,si,8,no,19,30,,2,no,no,no,si,6.6,0,0,0,,,2,1,2,0,0,,1,2,1,whatsapp
U1619,Importadora López,Pyme,Panamá,Enterprise,89,2023-09-20,2023-12-15,suspendido,OXXO,,,,,,,,45189,si,si,si,si,12,si,8,14,,2,no,si,no,si,0.9,4,1,1,3.25,12.75,1,0,1,0,0,,1,5,1,chat
U1620,Jiménez Martínez Auditoría,Contador,México,Pro,49,2023-04-13,2024-01-22,activo,tarjeta,,,,,,,,45029,si,no,si,si,1,no,19,44,2,1,no,no,si,si,1.8,0,0,0,,,0,0,0,1,0,4,1,1,0,telefono
U1621,Jiménez Sánchez Auditoría,Contador,México,Pro,49,2023-09-16,2024-02-29,activo,tarjeta,,,,,,,,45185,si,no,no,si,5,si,20,49,11,3,no,no,no,si,1.7,1,0,0,3,14,1,1,0,0,0,,1,2,1,chat
U1622,Farmacia García S.A.,Pyme,Panamá,Pro,49,2022-08-23,2024-02-07,activo,tarjeta,,,,,,,,44796,si,no,si,si,5,si,19,38,12,2,no,si,si,si,3.4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1623,Farmacia Vargas S.R.L.,Pyme,República Dominicana,Starter,19,2022-01-03,2024-01-05,activo,PSE,,,,,,,,44564,si,no,si,si,9,no,40,79,9,1,no,no,si,si,2,2,1,1,3,13,0,0,0,0,0,,1,2,1,chat
U1624,Salinas Medina Consultores,Contador,Colombia,Enterprise,89,2023-10-18,2024-02-01,inactivo,transferencia,2023-11-29,involuntario,transferencia_rechazada,,ninguno,,transferencia rechazada dos meses consecutivos,45217,no,no,no,si,3,no,11,23,0,4,no,no,no,no,0.9,0,0,0,,,0,0,0,1,0,1,1,1,0,telefono
U1625,Constructora Pérez,Pyme,México,Pro,49,2022-08-29,2023-12-03,suspendido,tarjeta,,,,,,,,44802,no,no,si,si,4,no,3,5,0,3,no,no,no,si,0.8,0,0,0,,,1,1,1,0,0,,1,1,1,whatsapp
U1626,Taller Ramírez,Pyme,Colombia,Starter,19,2023-05-07,2024-01-09,activo,OXXO,,,,,,,,45053,si,si,si,si,4,no,9,18,7,1,no,si,no,si,4,2,0,0,4.5,9.5,1,1,0,0,0,,1,3,1,chat
U1627,Importadora Torres,Pyme,Colombia,Starter,19,2023-03-13,2024-01-11,activo,tarjeta,,,,,,,,44998,si,no,si,si,7,no,9,16,8,2,no,no,si,si,3.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1628,Distribuidora Ramírez S.A.,Pyme,México,Starter,19,2022-06-09,2023-06-01,suspendido,OXXO,2023-03-30,voluntario,migro_a_competidor,,Siigo,2,el módulo de nómina no cubría mis necesidades,44721,si,no,si,si,6,no,7,,0,1,no,no,si,no,0.2,2,2,0,2,16.5,0,0,0,0,0,,1,2,1,chat
U1629,Jiménez Ramírez & Asociados,Contador,Colombia,Pro,49,2023-07-02,2024-01-08,activo,tarjeta,,,,,,,,45109,si,no,si,si,3,no,20,44,5,4,si,no,no,si,4.7,0,0,0,,,1,0,1,0,0,,1,1,1,whatsapp
U1630,Repuestos Rojas Plus,Pyme,Colombia,Starter,19,2022-07-13,2024-01-17,activo,transferencia,,,,,,,,44755,si,si,si,si,9,no,39,97,0,2,no,no,si,si,6.3,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U1631,Ramos Ortiz Contadores,Contador,Ecuador,Growth,35,2022-12-17,2024-02-22,activo,transferencia,,,,,,,,44912,si,si,si,si,10,no,12,24,9,2,no,no,si,si,5,2,0,0,3,16,0,0,0,0,0,,1,2,0,chat
U1632,Clínica Pérez,Pyme,Colombia,Starter,19,2023-03-19,2024-02-02,activo,transferencia,,,,,,,,45004,si,no,si,si,8,no,29,65,15,2,no,no,no,si,3,2,0,0,3,12,2,1,1,0,0,,1,4,1,chat
U1633,Ávila Ortiz & Partners,Contador,México,Pro,49,2023-12-16,2024-02-17,activo,tarjeta,,,,,,,,45276,no,no,no,no,,no,0,4,14,4,si,no,si,si,5.3,2,0,0,4.5,15.5,1,0,0,1,0,3,1,4,0,chat
U1634,Morales García Contadores,Contador,México,Pro,49,2022-07-23,2023-07-19,suspendido,tarjeta,2023-05-06,voluntario,migro_a_competidor,,Alegra_competidor_B,6,,44765,no,no,si,no,,no,1,2,1,6,no,no,no,no,1.3,1,1,1,2,25,2,2,1,0,0,,1,3,1,whatsapp
U1635,Vargas Rodríguez & Partners,Contador,Costa Rica,Pro,49,2022-01-08,2023-08-26,cancelado,tarjeta,2023-11-13,involuntario,transferencia_rechazada,,ninguno,,"cuenta bancaria cerrada, sin respuesta a emails",44569,no,si,no,no,,no,1,0,0,6,no,no,si,si,0,1,1,1,1,4,1,1,1,0,0,,1,2,1,chat
U1636,Transporte Rodríguez S.A.,Pyme,República Dominicana,Growth,35,2023-04-30,2024-02-05,activo,transferencia,,,,,,,,45046,si,si,si,si,1,no,22,51,14,2,no,si,si,si,3,2,0,0,3,8,0,0,0,0,0,,1,2,0,chat
U1637,Estudio López Fiscalistas,Contador,Costa Rica,Growth,35,2023-07-04,2023-11-15,inactivo,tarjeta,,,,,,,,45111,no,no,si,no,,no,0,1,2,1,no,no,no,no,1.4,1,0,0,5,15,0,0,0,0,0,,1,1,0,chat
U1638,Pérez Martínez & Partners,Contador,Ecuador,Pro,49,2023-01-24,2023-05-24,cancelado,tarjeta,,,,,,,,44950,no,no,si,no,,si,2,2,3,2,no,no,si,no,0,2,1,1,3,13,0,0,0,0,0,,1,2,1,chat
U1639,Taller Martínez S.R.L.,Pyme,México,Growth,35,2023-02-21,2024-01-19,activo,tarjeta,,,,,,,,44978,si,si,si,si,6,no,24,52,15,2,no,no,si,si,5.3,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1640,Estudio González & Partners,Contador,Panamá,Growth,35,2022-04-08,2023-06-20,cancelado,tarjeta,,,,,,,,44659,si,no,si,si,11,no,3,7,2,1,no,no,no,no,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1641,Constructora Martínez S.R.L.,Pyme,República Dominicana,Starter,19,2022-10-11,2024-02-18,activo,transferencia,,,,,,,,44845,si,si,si,si,3,no,33,56,10,2,no,no,si,si,4.7,2,0,0,4,16,0,0,0,1,0,5,1,3,0,chat
U1642,López López Fiscalistas,Contador,Panamá,Pro,49,2023-07-20,2024-01-07,activo,PSE,,,,,,,,45127,si,si,no,si,7,si,4,6,13,5,no,no,si,si,5.8,0,0,0,,,1,1,1,0,0,,1,1,1,whatsapp
U1643,Jiménez García & Asociados,Contador,México,Pro,49,2022-10-03,2024-01-09,activo,tarjeta,,,,,,,,44837,si,si,si,si,3,si,21,31,,4,no,no,si,si,2.1,2,0,0,4.5,6.5,0,0,0,0,0,,1,2,0,chat
U1644,Torres Sánchez & Asociados,Contador,Colombia,Pro,49,2023-02-20,2024-01-17,activo,tarjeta,,,,,,,,44977,si,si,si,si,8,si,19,26,,3,no,no,no,si,2.1,1,0,0,5,15,0,0,0,0,0,,1,1,0,chat
U1645,Taller Hernández,Pyme,Colombia,Pro,49,2023-12-19,2023-06-05,suspendido,tarjeta,2023-10-15,involuntario,fallo_pago,,ninguno,,,45279,no,no,si,si,16,si,8,,,4,no,no,no,no,0.8,1,0,0,2,13,1,1,1,1,1,3,1,3,1,chat
U1646,Jiménez Pérez Auditoría,Contador,Panamá,Pro,49,2023-02-22,2024-02-03,activo,PSE,,,,,,,,44979,si,no,si,si,1,no,7,10,9,5,no,no,no,si,5.7,1,0,0,4,13,1,1,0,0,0,,1,2,1,chat
U1647,Transporte Hernández,Pyme,Colombia,Starter,19,2023-11-14,2024-02-22,activo,tarjeta,,,,,,,,45244,si,no,si,si,10,no,14,31,8,1,no,si,no,si,3.6,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1648,Clínica Ramírez Express,Pyme,Panamá,Starter,19,2022-09-13,2024-02-26,activo,tarjeta,,,,,,,,44817,si,si,si,si,2,no,10,20,5,2,no,no,no,si,2.9,1,0,0,4,7,0,0,0,0,0,,1,1,0,chat
U1649,Supermercado Medina,Pyme,Colombia,Growth,35,2022-09-17,2024-02-06,activo,tarjeta,,,,,,,,44821,si,si,si,si,10,no,9,14,11,1,no,si,si,si,1.7,1,0,0,3,13,0,0,0,0,0,,1,1,0,chat
U1650,Pérez Hernández Consultores,Contador,Colombia,Starter,19,2022-09-13,2024-02-16,activo,tarjeta,,,,,,,,44817,si,no,si,si,1,no,26,52,12,2,no,no,si,si,2.9,1,0,0,5,12,0,0,0,0,0,,1,1,0,chat
U1651,Clínica Rodríguez,Pyme,Colombia,Starter,19,2022-08-04,2024-02-23,activo,transferencia,,,,,,,,44777,si,si,si,si,4,no,38,79,15,2,no,si,si,si,3.1,0,0,0,,,1,1,0,1,0,5,1,2,1,whatsapp
U1652,Constructora Ramírez,Pyme,Colombia,Growth,35,2022-05-07,2023-09-14,suspendido,tarjeta,,,,,,,,44688,no,si,no,no,,no,2,2,0,1,no,si,si,si,0.8,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U1653,Supermercado Sánchez,Pyme,Costa Rica,Starter,19,2022-12-28,2024-02-12,activo,PSE,,,,,,,,44923,no,si,si,no,,no,0,3,5,2,no,no,no,si,3.9,1,0,0,4,11,1,0,0,1,1,3,1,3,1,chat
U1654,Vargas López Contadores,Contador,México,Growth,35,2023-03-20,2024-01-04,activo,transferencia,,,,,,,,45005,si,si,si,si,5,no,35,53,14,2,no,no,si,si,4.2,1,0,0,5,2,0,0,0,1,0,1,1,2,0,chat
U1655,Importadora García,Pyme,Colombia,Growth,35,2022-10-22,2024-01-18,activo,tarjeta,,,,,,,,44856,si,si,si,si,9,no,39,89,2,2,no,no,si,si,4.1,0,0,0,,,1,1,1,0,0,,1,1,1,whatsapp
U1656,Vargas Ramírez Auditoría,Contador,Colombia,Pro,49,2022-11-07,2024-01-29,activo,tarjeta,,,,,,,,44872,si,si,si,si,2,no,4,7,5,5,si,no,si,si,2.5,0,0,0,,,2,2,0,0,0,,1,2,1,whatsapp
U1657,Pérez Sánchez & Partners,Contador,Colombia,Pro,49,2023-03-25,2023-07-31,suspendido,transferencia,2023-05-28,voluntario,no_vio_valor,interfaz_compleja,Alegra_competidor_B,2,,45010,si,no,no,si,8,no,11,13,0,6,si,no,no,no,0.2,1,0,0,1,6,2,1,1,0,0,,1,3,1,whatsapp
U1658,Farmacia Jiménez & Cía,Pyme,Ecuador,Starter,19,2024-01-09,2024-01-17,activo,transferencia,,,,,,,,45300,si,si,si,si,4,no,32,41,5,2,no,no,no,si,4.9,1,1,1,3,20,0,0,0,0,0,,1,1,1,chat
U1659,Panadería Vargas S.R.L.,Pyme,Colombia,Enterprise,89,2022-04-20,2024-01-19,activo,tarjeta,,,,,,,,44671,si,si,no,si,10,no,16,38,,1,si,no,si,si,3.9,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U1660,Contabilidad Flores Contadores,Contador,México,Growth,35,2023-05-24,2023-01-02,cancelado,tarjeta,,,,,,,,45070,no,si,si,no,,no,2,0,0,2,no,no,no,no,0,1,0,0,3,18,1,1,0,0,0,,1,2,1,chat
U1661,García Cruz Fiscalistas,Contador,México,Growth,35,2023-05-08,2024-01-07,activo,transferencia,,,,,,,,45054,si,si,no,si,8,no,17,21,3,2,no,no,no,si,2.7,1,0,0,3,7,0,0,0,0,0,,1,1,0,chat
U1662,Morales Rodríguez Auditoría,Contador,Colombia,Growth,35,2023-02-16,2024-02-08,activo,transferencia,,,,,,,,44973,si,si,si,si,1,no,8,18,,2,no,no,si,si,3.8,0,0,0,,,1,0,1,1,0,,1,2,1,whatsapp
U1663,Panadería Vargas,Pyme,Colombia,Starter,19,2022-02-16,2023-12-01,inactivo,tarjeta,,,,,,,,44608,no,si,si,no,,no,0,5,,1,no,no,no,no,0.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1664,Clínica López,Pyme,Ecuador,Starter,19,2022-03-20,2024-02-27,activo,tarjeta,,,,,,,,44640,si,si,si,si,3,no,23,53,8,1,no,si,si,si,2,0,0,0,,,2,1,0,2,0,4,1,4,1,whatsapp
U1665,Tienda Sánchez & Hijos,Pyme,Ecuador,Starter,19,2023-11-29,2023-10-08,cancelado,tarjeta,2024-01-06,voluntario,soporte_deficiente,funcionalidades_insuficientes,ninguno,4,,45259,si,si,no,si,2,no,7,9,2,1,no,si,no,no,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1666,Repuestos Morales S.A.,Pyme,Colombia,Starter,19,2023-08-25,2024-01-18,activo,transferencia,,,,,,,,45163,si,si,si,si,1,no,12,22,6,2,no,si,si,si,4.2,1,0,0,3,4,3,3,1,0,0,,1,4,1,whatsapp
U1667,Importadora Sánchez,Pyme,Colombia,Starter,19,2022-09-14,2024-01-16,inactivo,transferencia,,,,,,,,44818,no,no,no,si,17,no,8,14,2,1,no,si,no,no,1.3,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1668,Vargas Pérez Auditoría,Contador,México,Pro,49,2023-12-14,2024-02-29,activo,PSE,,,,,,,,45274,si,si,si,si,9,si,10,22,15,3,si,no,si,si,2.4,1,0,0,3,10,0,0,0,1,0,1,1,2,0,chat
U1669,Medina Díaz Auditoría,Contador,Colombia,Pro,49,2022-08-23,2023-09-18,suspendido,transferencia,2023-09-21,voluntario,funcionalidades_insuficientes,precio_alto,ninguno,,,44796,si,no,no,si,18,no,4,7,,1,no,no,no,si,0.6,0,0,0,,,0,0,0,1,1,,1,1,1,telefono
U1670,Tienda González,Pyme,Colombia,Growth,35,2023-10-05,2024-02-12,activo,tarjeta,,,,,,,,45204,si,si,si,si,9,no,27,62,10,2,no,no,no,si,6.5,0,0,0,,,2,1,0,0,0,,1,2,1,whatsapp
U1671,Boutique Sánchez S.A.,Pyme,Colombia,Pro,49,2022-07-22,2024-01-30,activo,tarjeta,,,,,,,,44764,si,si,no,si,5,si,28,52,0,1,si,si,no,si,6,0,0,0,,,1,0,1,0,0,,1,1,1,whatsapp
U1672,Supermercado Cruz,Pyme,Panamá,Starter,19,2023-10-05,2024-02-18,activo,tarjeta,,,,,,,,45204,si,si,si,si,3,no,29,54,,1,no,no,si,si,4.6,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1673,Supermercado Cruz,Pyme,Panamá,Growth,35,2022-01-08,2024-01-03,activo,tarjeta,,,,,,,,44569,si,si,si,si,1,no,31,77,2,1,no,no,si,si,6.5,0,0,0,,,1,0,1,0,0,,1,1,1,whatsapp
U1674,Hernández Jiménez Contadores,Contador,Colombia,Growth,35,2022-04-22,2024-02-14,activo,PSE,,,,,,,,44673,si,si,si,si,4,no,32,55,3,2,no,no,no,si,6.3,2,0,0,5,10,1,1,1,0,0,,1,3,1,chat
U1675,Tienda Rojas S.R.L.,Pyme,Costa Rica,Pro,49,2023-08-29,2023-08-24,suspendido,PSE,,,,,,,,45167,si,no,no,si,16,no,4,8,3,1,si,no,no,si,1.4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1676,Repuestos García,Pyme,México,Starter,19,2023-04-01,2024-01-17,activo,transferencia,,,,,,,,45017,si,no,si,si,6,no,26,47,3,2,no,si,si,si,1.8,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U1677,Ferretería Sánchez S.R.L.,Pyme,República Dominicana,Growth,35,2022-04-04,2023-11-25,suspendido,tarjeta,,,,,,,,44655,no,no,no,no,,no,0,4,1,1,no,no,no,no,1.2,2,0,0,5,14.5,0,0,0,0,0,,1,2,0,chat
U1678,Contabilidad Jiménez Consultores,Contador,Colombia,Pro,49,2023-10-28,2024-02-17,activo,PSE,,,,,,,,45227,no,no,si,no,,si,2,1,6,4,si,no,no,si,5.3,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U1679,Distribuidora Sánchez S.A.,Pyme,Colombia,Starter,19,2022-02-21,2024-02-08,activo,tarjeta,,,,,,,,44613,si,si,no,si,1,no,25,49,8,2,no,si,si,si,4.7,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1680,Clínica Ortiz & Hijos,Pyme,México,Starter,19,2022-12-07,2024-02-22,activo,tarjeta,,,,,,,,44902,si,si,si,si,2,no,14,29,5,2,no,si,no,si,2.7,3,1,0,3.333333333,13.66666667,1,1,0,1,0,3,1,5,1,chat
U1681,Clínica Vargas,Pyme,República Dominicana,Growth,35,2022-04-02,2024-02-09,activo,tarjeta,,,,,,,,44653,no,no,si,si,6,no,34,77,1,2,no,si,no,si,1.8,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1682,Contabilidad García Contadores,Contador,México,Pro,49,2022-12-12,2024-02-18,activo,tarjeta,,,,,,,,44907,si,si,si,si,4,si,24,48,3,4,no,no,si,si,1.9,1,0,0,5,22,0,0,0,0,0,,1,1,0,chat
U1683,Boutique Rodríguez,Pyme,Colombia,Pro,49,2023-10-15,2024-01-06,activo,transferencia,,,,,,,,45214,si,no,si,si,6,si,28,67,6,1,no,no,si,si,3.6,2,0,0,3.5,9.5,0,0,0,0,0,,1,2,0,chat
U1684,Asesoría Díaz Fiscalistas,Contador,Costa Rica,Starter,19,2023-10-08,2024-02-08,activo,tarjeta,,,,,,,,45207,si,si,si,si,10,no,12,17,8,1,no,no,si,si,3,4,1,1,3.5,12,0,0,0,0,0,,1,4,1,chat
U1685,Distribuidora Vargas S.R.L.,Pyme,Colombia,Pro,49,2023-10-24,2024-01-19,activo,tarjeta,,,,,,,,45223,si,si,si,si,4,si,38,70,3,5,si,si,no,si,2.1,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1686,Hernández Jiménez & Partners,Contador,México,Growth,35,2023-06-19,2023-07-15,suspendido,PSE,,,,,,,,45096,no,no,no,si,18,no,7,13,1,1,no,no,si,si,0.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1687,Contabilidad García Contadores,Contador,Colombia,Pro,49,2023-06-04,2024-01-02,activo,tarjeta,,,,,,,,45081,no,si,si,no,,si,2,4,15,4,no,no,si,si,5.3,1,1,0,1,4,0,0,0,0,0,,1,1,1,chat
U1688,Constructora Hernández,Pyme,Colombia,Starter,19,2022-12-16,2024-02-16,activo,tarjeta,,,,,,,,44911,si,si,no,si,5,no,32,75,1,2,no,si,si,si,1.8,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U1689,Ferretería Díaz,Pyme,Colombia,Starter,19,2022-10-03,2024-01-21,activo,tarjeta,,,,,,,,44837,si,no,si,si,10,no,4,6,14,2,no,no,no,si,5.3,1,0,0,5,15,0,0,0,1,0,4,1,2,0,chat
U1690,Clínica Pérez,Pyme,México,Growth,35,2023-07-20,2024-02-10,activo,tarjeta,,,,,,,,45127,si,si,si,si,1,no,10,24,10,2,no,no,no,si,4.5,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U1691,López Jiménez Consultores,Contador,México,Pro,49,2022-12-30,2023-09-05,inactivo,transferencia,,,,,,,,44925,si,no,no,si,10,no,5,9,4,1,no,no,no,no,0.1,1,0,0,4,16,0,0,0,0,0,,1,1,0,chat
U1692,Constructora Jiménez del Norte,Pyme,Colombia,Pro,49,2022-05-06,2023-10-14,suspendido,tarjeta,,,,,,,,44687,si,si,no,si,11,si,3,4,2,4,no,si,no,no,1.2,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1693,Medina Sánchez & Partners,Contador,Colombia,Enterprise,89,2022-07-01,2024-01-31,activo,tarjeta,,,,,,,,44743,si,no,si,si,4,si,10,23,,1,no,no,no,si,3.1,0,0,0,,,2,2,0,0,0,,1,2,1,whatsapp
U1694,Supermercado Martínez,Pyme,Costa Rica,Starter,19,2023-10-26,2024-01-18,activo,tarjeta,,,,,,,,45225,no,si,si,si,5,no,5,12,,2,no,si,si,si,2.7,0,0,0,,,1,1,0,1,0,,1,2,1,whatsapp
U1695,Farmacia Cruz,Pyme,Costa Rica,Growth,35,2023-06-19,2024-02-12,activo,transferencia,,,,,,,,45096,si,no,si,si,10,no,12,27,12,2,no,no,si,si,6.1,1,0,0,3,2,0,0,0,0,0,,1,1,0,chat
U1696,Clínica Pérez,Pyme,Panamá,Pro,49,2022-05-14,2024-02-16,activo,PSE,,,,,,,,44695,si,si,no,si,6,no,16,32,12,3,no,no,no,si,1.9,1,0,0,5,11,0,0,0,0,0,,1,1,0,chat
U1697,Ávila Reyes Consultores,Contador,Colombia,Pro,49,2022-02-11,2023-11-14,inactivo,OXXO,,,,,,,,44603,no,si,no,no,,no,1,4,0,3,no,no,si,no,1.4,1,1,1,1,20,1,0,1,0,0,,1,2,1,chat
U1698,Supermercado Díaz,Pyme,República Dominicana,Pro,49,2022-02-13,2024-02-20,activo,tarjeta,,,,,,,,44605,si,si,si,si,5,no,30,50,,3,si,si,si,si,4.8,0,0,0,,,1,1,1,0,0,,1,1,1,whatsapp
U1699,Pérez Ramírez Fiscalistas,Contador,Colombia,Enterprise,89,2022-01-24,2024-01-31,activo,tarjeta,,,,,,,,44585,si,si,si,si,2,si,37,72,3,4,si,no,si,si,6.6,1,0,0,3,3,0,0,0,0,0,,1,1,0,chat
U1700,Panadería Vargas S.R.L.,Pyme,Ecuador,Growth,35,2022-01-24,2024-02-16,activo,tarjeta,,,,,,,,44585,no,si,si,no,,no,1,1,7,1,no,no,no,si,2.4,2,1,1,2.5,10.5,0,0,0,0,0,,1,2,1,chat
U1701,Supermercado Flores,Pyme,Ecuador,Starter,19,2022-05-18,2024-02-23,activo,transferencia,,,,,,,,44699,si,no,si,si,9,no,36,73,,2,no,no,no,si,1.6,1,0,0,5,19,0,0,0,0,0,,1,1,0,chat
U1702,López Díaz Consultores,Contador,Colombia,Enterprise,89,2022-09-02,2024-01-14,activo,tarjeta,,,,,,,,44806,si,si,si,si,5,no,22,33,13,4,no,no,si,si,6,0,0,0,,,2,2,1,0,0,,1,2,1,whatsapp
U1703,Asesoría Rodríguez & Asociados,Contador,Colombia,Growth,35,2023-12-27,2024-02-16,activo,tarjeta,,,,,,,,45287,si,si,si,si,8,no,23,42,13,1,no,no,si,si,1.7,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1704,Panadería Sánchez & Cía,Pyme,México,Growth,35,2024-01-09,2023-06-13,suspendido,transferencia,,,,,,,,45300,no,si,no,si,18,no,11,27,1,1,no,si,no,no,1.5,1,0,0,5,16,0,0,0,0,0,,1,1,0,chat
