user_id,nombre_empresa,segmento,pais,plan,monto_mensual_usd,fecha_registro,fecha_ultimo_pago,estado_cuenta,metodo_pago,user_id,fecha_retiro,tipo_retiro,motivo_principal,motivo_secundario,lo_reemplaza_con,nps_salida,comentario_libre,user_id,fecha_primer_login,configuracion_empresa_completa,empleados_cargados,plan_cuentas_configurado,primer_factura_emitida,dias_primer_factura,integracion_banco_conectada,facturas_emitidas_mes1,facturas_emitidas_mes3,reportes_generados_mes3,usuarios_adicionales,modulo_nomina_activo,modulo_inventario_activo,modulo_cxc_activo,login_ultimos_30_dias,sesiones_promedio_semana
U1786,Agropecuaria Cruz Plus,Pyme,Costa Rica,Growth,35,2023-11-17,2024-02-10,activo,tarjeta,,,,,,,,,U1786,45247,si,si,si,si,4,no,34,52,14,1,no,si,no,si,6.9
U1787,Jiménez Rodríguez & Asociados,Contador,República Dominicana,Pro,49,2022-10-22,2024-01-09,activo,tarjeta,,,,,,,,,U1787,44856,si,si,si,si,3,no,16,31,15,4,no,no,si,si,4.5
U1788,Contabilidad Hernández Fiscalistas,Contador,México,Growth,35,2022-05-20,2023-01-04,cancelado,PSE,,,,,,,,,U1788,44701,no,si,no,si,9,no,8,18,,2,no,no,si,no,0
U1789,Repuestos Rodríguez Plus,Pyme,Colombia,Growth,35,2022-08-26,2024-01-16,activo,tarjeta,,,,,,,,,U1789,44799,no,si,si,no,,no,0,2,11,1,no,si,si,si,5.6
U1790,Clínica Vargas & Cía,Pyme,Colombia,Starter,19,2023-05-08,2024-01-14,activo,transferencia,,,,,,,,,U1790,45054,no,si,si,no,,no,1,4,14,2,no,no,no,si,3.4
U1791,Taller Ortiz,Pyme,Colombia,Pro,49,2023-06-22,2024-01-25,activo,transferencia,,,,,,,,,U1791,45099,no,si,si,no,,si,2,0,13,3,si,no,si,si,6.2
U1792,García Torres Contadores,Contador,Costa Rica,Enterprise,89,2023-03-10,2024-02-10,activo,transferencia,,,,,,,,,U1792,44995,si,si,no,si,4,si,9,21,9,4,no,no,no,si,3.6
U1793,Transporte Torres,Pyme,Costa Rica,Starter,19,2023-06-12,2023-12-27,cancelado,tarjeta,,,,,,,,,U1793,45089,si,no,si,si,7,no,10,13,3,2,no,no,no,si,0
U1794,García Hernández Consultores,Contador,México,Pro,49,2022-06-27,2024-02-21,activo,PSE,,,,,,,,,U1794,44739,si,si,si,si,10,si,7,16,4,2,si,no,si,si,3.6
U1795,Contabilidad Reyes Contadores,Contador,Colombia,Pro,49,2023-10-23,2024-01-20,activo,transferencia,,,,,,,,,U1795,45222,si,si,si,si,4,si,34,76,12,3,no,no,no,si,3.3
U1796,Boutique Díaz,Pyme,Colombia,Starter,19,2022-09-26,2024-01-14,activo,transferencia,,,,,,,,,U1796,44830,si,si,no,si,9,no,16,36,13,2,no,si,no,si,4.6
U1797,Repuestos Díaz,Pyme,México,Growth,35,2022-03-31,2024-01-12,activo,transferencia,,,,,,,,,U1797,44651,si,no,si,si,8,no,7,13,,2,no,si,si,si,2.6
U1798,Comidas Rápidas Medina del Norte,Pyme,Costa Rica,Starter,19,2023-10-05,2024-01-09,activo,tarjeta,,,,,,,,,U1798,45204,si,si,no,si,7,no,36,53,4,1,no,no,si,si,4.3
U1799,Constructora Sánchez Express,Pyme,Colombia,Pro,49,2023-11-17,2024-01-25,activo,PSE,,,,,,,,,U1799,45247,si,no,si,si,8,si,34,76,3,2,no,no,no,si,3.6
U1800,Supermercado Pérez,Pyme,Panamá,Growth,35,2022-05-04,2024-01-12,activo,tarjeta,,,,,,,,,U1800,44685,si,si,si,si,3,no,23,46,12,1,no,no,no,si,4.5
U1801,Medina García Fiscalistas,Contador,Costa Rica,Enterprise,89,2023-11-03,2024-01-12,activo,OXXO,,,,,,,,,U1801,45233,si,si,si,si,1,si,38,90,12,5,no,no,si,si,1.5
U1802,Distribuidora Cruz & Cía,Pyme,Colombia,Enterprise,89,2023-09-22,2024-01-27,activo,PSE,,,,,,,,,U1802,45191,no,si,no,no,,si,0,1,13,5,si,si,si,si,3.1
U1803,Morales Díaz Contadores,Contador,Colombia,Growth,35,2023-07-21,2024-01-16,activo,PSE,,,,,,,,,U1803,45128,si,si,si,si,8,no,11,24,6,2,no,no,si,si,6.2
U1804,Hernández Cruz & Asociados,Contador,República Dominicana,Enterprise,89,2023-07-08,2024-02-05,activo,OXXO,,,,,,,,,U1804,45115,si,si,si,si,2,si,7,15,1,2,no,no,no,si,2.8
U1805,Panadería García del Norte,Pyme,Costa Rica,Growth,35,2023-05-20,2024-02-21,activo,tarjeta,,,,,,,,,U1805,45066,si,si,si,si,8,no,24,59,12,2,no,no,si,si,4.6
U1806,Medina Morales & Partners,Contador,México,Enterprise,89,2023-05-26,2024-02-16,activo,tarjeta,,,,,,,,,U1806,45072,si,no,si,si,8,no,13,26,,2,si,no,si,si,5.3
U1807,Contabilidad Flores Consultores,Contador,Panamá,Pro,49,2022-07-11,2024-01-29,activo,tarjeta,,,,,,,,,U1807,44753,si,no,no,si,4,no,7,13,3,1,no,no,si,si,6.3
U1808,Medina Flores Consultores,Contador,México,Pro,49,2023-05-25,2024-01-14,activo,tarjeta,,,,,,,,,U1808,45071,si,si,si,si,2,si,37,60,,2,no,no,no,si,3.6
U1809,Importadora Rodríguez,Pyme,México,Pro,49,2022-09-06,2024-01-02,activo,PSE,,,,,,,,,U1809,44810,no,si,si,si,10,no,39,64,3,1,si,si,si,si,5.1
U1810,Ferretería Ramírez Express,Pyme,Costa Rica,Growth,35,2022-02-25,2024-01-12,activo,tarjeta,,,,,,,,,U1810,44617,si,si,si,si,3,no,12,17,,2,no,si,no,si,6.2
U1811,Morales Pérez Contadores,Contador,Ecuador,Enterprise,89,2023-06-16,2024-02-25,activo,transferencia,,,,,,,,,U1811,45093,si,si,si,si,10,si,7,16,8,4,no,no,si,si,6
U1812,Pérez López & Asociados,Contador,Costa Rica,Growth,35,2023-06-11,2024-01-16,activo,transferencia,,,,,,,,,U1812,45088,no,si,no,no,,no,0,5,9,1,no,no,si,si,6.1
U1813,Importadora Medina,Pyme,Colombia,Starter,19,2023-02-02,2024-02-22,activo,transferencia,,,,,,,,,U1813,44959,si,si,si,si,4,no,18,44,,2,no,si,si,si,3.3
U1814,Importadora Hernández & Hijos,Pyme,Colombia,Pro,49,2022-08-04,2024-01-09,suspendido,tarjeta,,,,,,,,,U1814,44777,no,no,si,si,4,no,3,7,2,6,si,no,no,no,0.9
U1815,Salinas Ramírez Contadores,Contador,Costa Rica,Pro,49,2022-12-23,2024-01-06,activo,tarjeta,,,,,,,,,U1815,44918,si,no,si,si,10,si,12,19,0,1,no,no,no,si,4.6
U1816,Ávila Medina Auditoría,Contador,México,Starter,19,2022-07-21,2023-09-29,suspendido,tarjeta,,,,,,,,,U1816,44763,si,no,no,si,19,no,3,4,3,2,no,no,no,no,0.9
U1817,Panadería González,Pyme,Ecuador,Starter,19,2022-02-19,2024-02-16,activo,tarjeta,,,,,,,,,U1817,44611,si,si,no,si,1,no,4,9,,1,no,si,si,si,1.7
U1818,Jiménez Martínez & Asociados,Contador,Costa Rica,Pro,49,2023-04-23,2024-01-09,activo,tarjeta,,,,,,,,,U1818,45039,si,si,si,si,2,no,26,31,0,3,si,no,si,si,3.5
U1819,Boutique Hernández & Cía,Pyme,México,Starter,19,2022-07-05,2024-02-09,activo,transferencia,,,,,,,,,U1819,44747,si,si,si,si,5,no,27,63,9,1,no,no,no,si,5.1
U1820,Ramos López Fiscalistas,Contador,México,Pro,49,2022-09-12,2024-02-09,activo,transferencia,,,,,,,,,U1820,44816,si,no,no,si,2,si,25,33,0,1,si,no,no,si,4.2
U1821,Repuestos Torres S.A.,Pyme,México,Starter,19,2023-07-04,2024-01-12,activo,tarjeta,,,,,,,,,U1821,45111,si,si,si,si,10,no,13,22,14,2,no,si,no,si,2
U1822,Clínica Jiménez,Pyme,República Dominicana,Starter,19,2022-04-03,2024-02-20,activo,transferencia,,,,,,,,,U1822,44654,si,no,no,si,9,no,21,52,13,2,no,si,no,si,2.3
U1823,Ferretería Medina,Pyme,Colombia,Growth,35,2022-05-18,2024-01-19,activo,tarjeta,,,,,,,,,U1823,44699,no,si,si,no,,no,0,0,7,2,no,no,si,si,5.6
U1824,García García Consultores,Contador,Ecuador,Growth,35,2023-01-25,2023-09-17,inactivo,PSE,,,,,,,,,U1824,44951,no,no,no,no,,no,2,3,0,2,no,no,si,no,0.2
U1825,Estudio Sánchez Auditoría,Contador,México,Growth,35,2023-12-13,2024-02-22,activo,tarjeta,,,,,,,,,U1825,45273,si,si,si,si,9,no,6,8,0,2,no,no,no,si,2.6
U1826,Farmacia Hernández,Pyme,Colombia,Growth,35,2023-01-03,2024-02-04,activo,tarjeta,,,,,,,,,U1826,44929,si,si,si,si,8,no,11,22,6,1,no,no,si,si,1.6
U1827,Clínica Rodríguez,Pyme,Ecuador,Pro,49,2022-06-09,2024-01-31,activo,OXXO,,,,,,,,,U1827,44721,si,no,si,si,9,no,30,62,,2,no,no,no,si,1.8
U1828,Taller Martínez,Pyme,Colombia,Growth,35,2022-03-03,2024-02-09,activo,tarjeta,,,,,,,,,U1828,44623,si,no,si,si,6,no,23,55,6,1,no,no,si,si,4
U1829,Hernández González Contadores,Contador,Colombia,Growth,35,2022-05-10,2023-06-28,suspendido,tarjeta,,,,,,,,,U1829,44691,no,no,no,no,,no,1,0,3,1,no,no,no,no,1.5
U1830,Jiménez Díaz Auditoría,Contador,Colombia,Pro,49,2022-10-20,2024-01-04,activo,tarjeta,,,,,,,,,U1830,44854,si,si,si,si,9,no,10,18,6,5,si,no,si,si,6.5
U1831,Jiménez Martínez Fiscalistas,Contador,México,Pro,49,2023-04-08,2024-02-27,activo,transferencia,,,,,,,,,U1831,45024,no,si,si,no,,no,2,3,11,1,no,no,no,si,6.1
U1832,Panadería Ramírez,Pyme,Costa Rica,Enterprise,89,2023-01-16,2024-02-23,activo,tarjeta,,,,,,,,,U1832,44942,si,si,si,si,8,si,32,61,11,3,si,si,si,si,1.8
U1833,Importadora Rodríguez S.R.L.,Pyme,República Dominicana,Starter,19,2023-03-21,2024-01-03,activo,transferencia,,,,,,,,,U1833,45006,si,si,si,si,5,no,18,40,4,1,no,si,si,si,2.4
U1834,Farmacia Martínez,Pyme,Colombia,Pro,49,2023-02-27,2024-01-07,activo,tarjeta,,,,,,,,,U1834,44984,si,no,si,si,6,si,9,14,4,3,no,no,si,si,5.2
U1835,Tienda Medina,Pyme,Colombia,Starter,19,2022-04-10,2023-12-03,inactivo,tarjeta,U1835,2023-08-16,voluntario,migro_a_competidor,,Alegra_competidor_B,5,,U1835,44661,si,si,no,si,19,no,4,,0,1,no,si,no,si,1.2
U1836,Salinas Rodríguez Consultores,Contador,Ecuador,Pro,49,2023-04-20,2024-02-02,activo,tarjeta,,,,,,,,,U1836,45036,si,si,si,si,6,no,30,55,0,5,no,no,no,si,4.6
U1837,Constructora Ramírez,Pyme,Costa Rica,Starter,19,2022-02-18,2023-11-13,inactivo,tarjeta,,,,,,,,,U1837,44610,no,no,si,no,,no,1,3,4,1,no,si,no,si,0.6
U1838,Transporte Vargas & Cía,Pyme,México,Starter,19,2022-07-21,2024-02-06,activo,tarjeta,,,,,,,,,U1838,44763,si,si,si,si,1,no,25,62,9,2,no,no,si,si,1.6
U1839,Ferretería Flores,Pyme,México,Growth,35,2022-09-17,2024-01-14,activo,tarjeta,,,,,,,,,U1839,44821,si,si,si,si,5,no,18,34,13,2,no,no,si,si,6.6
U1840,Salinas Ramírez Auditoría,Contador,Panamá,Growth,35,2023-02-17,2024-02-21,activo,PSE,,,,,,,,,U1840,44974,si,si,si,si,7,no,23,46,14,2,no,no,no,si,3.7
U1841,Asesoría Ortiz & Asociados,Contador,México,Growth,35,2022-12-28,2024-02-03,activo,tarjeta,,,,,,,,,U1841,44923,si,si,no,si,5,no,17,31,1,1,no,no,si,si,6.9
U1842,Ferretería Martínez S.A.,Pyme,Ecuador,Growth,35,2023-03-12,2024-01-22,activo,transferencia,,,,,,,,,U1842,44997,si,si,si,si,2,no,19,24,7,1,no,si,si,si,5.1
U1843,Agropecuaria Sánchez S.R.L.,Pyme,México,Growth,35,2022-09-16,2024-02-17,activo,transferencia,,,,,,,,,U1843,44820,si,si,si,si,8,no,27,61,2,2,no,no,si,si,5.5
U1844,Transporte Sánchez & Cía,Pyme,Costa Rica,Pro,49,2023-12-26,2024-01-18,activo,transferencia,,,,,,,,,U1844,45286,no,no,si,si,5,no,18,32,7,6,si,no,si,si,1.9
U1845,Farmacia Rojas Express,Pyme,República Dominicana,Starter,19,2023-09-18,2024-01-03,activo,PSE,,,,,,,,,U1845,45187,si,si,si,si,5,no,7,10,15,2,no,si,no,si,2.2
U1846,Salinas Rodríguez Auditoría,Contador,México,Pro,49,2022-08-18,2024-01-13,activo,tarjeta,,,,,,,,,U1846,44791,no,si,si,no,,no,1,1,8,4,si,no,si,si,5.5
U1847,Farmacia López,Pyme,México,Starter,19,2023-02-25,2023-07-09,suspendido,tarjeta,,,,,,,,,U1847,44982,no,no,si,no,,no,1,2,3,1,no,no,no,no,0.8
U1848,Constructora Medina S.R.L.,Pyme,Colombia,Pro,49,2022-11-27,2024-01-14,activo,transferencia,,,,,,,,,U1848,44892,si,si,si,si,1,no,36,85,8,2,no,no,si,si,4.1
U1849,Tienda Cruz & Cía,Pyme,Colombia,Growth,35,2022-01-16,2024-02-22,activo,PSE,,,,,,,,,U1849,44577,si,si,si,si,7,no,3,6,1,2,no,si,si,si,4.9
U1850,Distribuidora Martínez,Pyme,Colombia,Starter,19,2023-04-17,2024-01-17,inactivo,PSE,U1850,2023-04-27,voluntario,no_vio_valor,precio_alto,ninguno,6,muy caro para lo que ofrece comparado con la competencia,U1850,45033,si,no,no,si,13,no,5,,1,2,no,no,no,no,1.4
U1851,Medina Vargas & Asociados,Contador,Costa Rica,Pro,49,2023-10-08,2023-11-06,inactivo,tarjeta,,,,,,,,,U1851,45207,no,no,si,no,,no,2,1,0,2,no,no,no,no,1.1
U1852,Importadora Medina,Pyme,Costa Rica,Pro,49,2023-08-09,2024-02-02,activo,PSE,,,,,,,,,U1852,45147,si,si,si,si,1,si,3,7,7,1,si,no,si,si,2.9
U1853,Agropecuaria Torres S.R.L.,Pyme,Colombia,Enterprise,89,2022-01-23,2024-02-04,activo,tarjeta,,,,,,,,,U1853,44584,si,si,si,si,7,si,9,13,7,4,no,si,no,si,4.2
U1854,Tienda Rodríguez,Pyme,República Dominicana,Starter,19,2023-07-14,2023-08-17,suspendido,tarjeta,,,,,,,,,U1854,45121,si,no,si,si,12,no,8,19,4,1,no,no,no,no,0.8
U1855,Morales Morales & Asociados,Contador,México,Pro,49,2022-08-27,2024-01-29,activo,OXXO,,,,,,,,,U1855,44800,si,si,si,si,5,no,33,72,14,2,no,no,no,si,7
U1856,Supermercado Martínez & Hijos,Pyme,Colombia,Starter,19,2023-07-08,2024-01-31,activo,tarjeta,,,,,,,,,U1856,45115,si,si,si,si,5,no,36,67,0,1,no,no,no,si,4.1
U1857,Estudio González & Partners,Contador,México,Starter,19,2023-09-02,2024-02-18,activo,transferencia,,,,,,,,,U1857,45171,no,si,si,no,,no,2,1,10,1,no,no,si,si,7
U1858,Torres Hernández Auditoría,Contador,Costa Rica,Pro,49,2022-06-19,2024-01-28,activo,transferencia,,,,,,,,,U1858,44731,si,si,si,si,3,si,36,48,13,2,no,no,no,si,5.8
U1859,Contabilidad Ramírez & Asociados,Contador,México,Enterprise,89,2023-11-18,2023-09-02,cancelado,transferencia,,,,,,,,,U1859,45248,no,si,no,no,,no,1,1,2,4,no,no,no,no,0
U1860,Clínica López,Pyme,Colombia,Starter,19,2022-04-01,2023-12-18,inactivo,tarjeta,U1860,2024-02-07,voluntario,migro_a_competidor,interfaz_compleja,Alegra_competidor_B,5,mis clientes usan otro sistema y quería compatibilidad,U1860,44652,si,si,si,si,8,no,3,,3,1,no,no,no,no,0.2
U1861,Taller Reyes,Pyme,Colombia,Growth,35,2023-11-22,2023-10-21,suspendido,tarjeta,U1861,2023-07-25,involuntario,disputa_bancaria,,ninguno,,,U1861,45252,no,si,no,si,1,no,7,9,,1,no,si,no,no,0.5
U1862,Ávila López & Partners,Contador,México,Pro,49,2023-11-06,2024-01-26,activo,tarjeta,,,,,,,,,U1862,45236,si,no,si,si,9,si,38,67,2,2,si,no,no,si,4
U1863,Hernández Rojas Auditoría,Contador,Costa Rica,Growth,35,2023-09-17,2024-02-04,activo,tarjeta,,,,,,,,,U1863,45186,si,no,si,si,4,no,24,49,7,1,no,no,si,si,5.7
U1864,Distribuidora Reyes,Pyme,México,Starter,19,2022-03-08,2024-01-10,activo,transferencia,,,,,,,,,U1864,44628,si,si,si,si,5,no,17,42,13,1,no,si,si,si,6.1
U1865,Contabilidad Jiménez & Partners,Contador,México,Pro,49,2023-10-08,2024-02-04,activo,tarjeta,,,,,,,,,U1865,45207,si,si,si,si,9,no,17,28,14,4,si,no,si,si,2.3
U1866,Contabilidad Cruz Consultores,Contador,República Dominicana,Growth,35,2023-02-14,2024-02-02,activo,tarjeta,,,,,,,,,U1866,44971,si,si,si,si,7,no,7,13,6,2,no,no,si,si,4.6
U1867,Contabilidad Rojas & Asociados,Contador,México,Growth,35,2023-06-24,2024-02-06,activo,tarjeta,,,,,,,,,U1867,45101,si,si,si,si,7,no,5,8,8,1,no,no,no,si,6.1
U1868,Panadería Díaz S.R.L.,Pyme,Colombia,Enterprise,89,2022-04-26,2024-02-18,activo,OXXO,,,,,,,,,U1868,44677,si,si,no,si,8,si,14,28,2,1,si,si,si,si,3.8
U1869,Salinas Cruz & Asociados,Contador,Colombia,Pro,49,2022-07-29,2024-01-07,activo,tarjeta,,,,,,,,,U1869,44771,si,si,no,si,9,si,4,6,15,6,no,no,si,si,6
U1870,Transporte García del Norte,Pyme,Ecuador,Starter,19,2022-09-18,2024-02-02,activo,tarjeta,,,,,,,,,U1870,44822,si,si,si,si,6,no,10,12,13,1,no,si,si,si,6.5
U1871,Morales López Consultores,Contador,Colombia,Growth,35,2022-05-29,2024-02-09,activo,tarjeta,,,,,,,,,U1871,44710,no,si,si,no,,no,2,1,2,2,no,no,no,si,5.2
U1872,García Ortiz Contadores,Contador,Colombia,Pro,49,2023-03-03,2024-01-05,activo,tarjeta,,,,,,,,,U1872,44988,si,si,si,si,1,no,28,47,11,4,no,no,si,si,5
U1873,Ferretería Vargas & Cía,Pyme,México,Growth,35,2023-09-01,2024-02-18,activo,tarjeta,,,,,,,,,U1873,45170,si,si,si,si,8,no,3,7,,2,no,si,si,si,4.4
U1874,Clínica Jiménez S.A.,Pyme,México,Pro,49,2022-05-29,2024-01-06,activo,tarjeta,,,,,,,,,U1874,44710,si,si,si,si,1,si,3,7,13,1,no,si,si,si,1.9
U1875,Pérez Rojas Contadores,Contador,República Dominicana,Pro,49,2023-02-08,2024-03-01,activo,tarjeta,,,,,,,,,U1875,44965,si,si,si,si,7,no,13,21,11,4,si,no,no,si,2
U1876,Farmacia Jiménez,Pyme,República Dominicana,Starter,19,2023-08-19,2024-02-09,activo,tarjeta,,,,,,,,,U1876,45157,si,si,si,si,7,no,31,50,10,2,no,no,si,si,3.6
U1877,Ferretería Rodríguez,Pyme,Panamá,Starter,19,2022-12-15,2024-01-21,activo,PSE,,,,,,,,,U1877,44910,si,si,si,si,1,no,26,38,5,2,no,si,si,si,3.9
U1878,Repuestos Reyes S.A.,Pyme,México,Starter,19,2023-12-05,2023-12-02,inactivo,tarjeta,,,,,,,,,U1878,45265,no,si,no,no,,no,2,5,0,2,no,no,no,no,1
U1879,Constructora Vargas & Hijos,Pyme,Colombia,Starter,19,2023-12-01,2024-01-15,activo,PSE,,,,,,,,,U1879,45261,si,si,si,si,9,no,31,48,3,2,no,no,si,si,2.8
U1880,Transporte Díaz Express,Pyme,Colombia,Enterprise,89,2023-10-26,2024-02-02,activo,transferencia,,,,,,,,,U1880,45225,si,no,no,si,10,no,4,8,9,1,si,no,no,si,7
U1881,Constructora Medina,Pyme,Colombia,Growth,35,2023-10-29,2024-02-21,activo,tarjeta,,,,,,,,,U1881,45228,si,si,si,si,10,no,4,10,15,2,no,no,si,si,5.7
U1882,Agropecuaria Cruz,Pyme,Panamá,Enterprise,89,2023-11-30,2023-12-07,suspendido,PSE,,,,,,,,,U1882,45260,no,si,no,no,,si,1,3,4,4,si,si,no,si,0.2
U1883,Transporte Cruz Express,Pyme,Colombia,Growth,35,2022-06-15,2024-02-20,activo,OXXO,,,,,,,,,U1883,44727,no,si,si,no,,no,1,4,11,1,no,si,si,si,2.2
U1884,Morales Sánchez Consultores,Contador,Colombia,Enterprise,89,2023-08-08,2024-03-01,activo,tarjeta,,,,,,,,,U1884,45146,si,si,si,si,2,si,33,53,14,1,si,no,no,si,4.8
U1885,López Reyes Auditoría,Contador,República Dominicana,Starter,19,2022-05-14,2024-02-20,activo,tarjeta,,,,,,,,,U1885,44695,si,si,si,si,9,no,20,47,6,1,no,no,si,si,4.7
U1886,Pérez Flores & Partners,Contador,Panamá,Growth,35,2023-03-05,2024-01-19,activo,tarjeta,,,,,,,,,U1886,44990,si,si,no,si,7,no,27,49,13,2,no,no,si,si,1.5
U1887,Asesoría Rodríguez Consultores,Contador,Colombia,Starter,19,2023-12-13,2023-08-06,cancelado,tarjeta,,,,,,,,,U1887,45273,si,no,no,si,3,no,7,10,1,1,no,no,si,si,0
U1888,Supermercado Ortiz,Pyme,Colombia,Pro,49,2023-04-08,2024-02-26,activo,tarjeta,,,,,,,,,U1888,45024,no,si,si,no,,no,0,3,4,3,no,no,si,si,1.9
U1889,Distribuidora Martínez,Pyme,Colombia,Starter,19,2022-01-29,2024-01-12,activo,tarjeta,,,,,,,,,U1889,44590,si,si,si,si,3,no,38,69,1,1,no,si,no,si,2.2
U1890,Contabilidad Vargas & Asociados,Contador,México,Enterprise,89,2023-07-01,2023-12-09,inactivo,OXXO,U1890,2023-03-24,involuntario,disputa_bancaria,,ninguno,,,U1890,45108,no,si,no,no,,si,0,3,4,5,si,no,no,no,1
U1891,Comidas Rápidas Martínez,Pyme,México,Enterprise,89,2023-05-08,2024-02-05,activo,tarjeta,,,,,,,,,U1891,45054,si,si,si,si,8,si,9,13,6,5,no,si,si,si,6.7
U1892,Taller Cruz Plus,Pyme,Ecuador,Growth,35,2022-01-14,2023-05-20,cancelado,tarjeta,,,,,,,,,U1892,44575,si,si,si,si,16,no,7,15,3,1,no,si,no,no,0
U1893,Taller Ortiz,Pyme,República Dominicana,Starter,19,2022-04-24,2023-10-14,suspendido,tarjeta,,,,,,,,,U1893,44675,no,no,no,no,,no,2,3,0,1,no,si,si,no,1.2
U1894,Comidas Rápidas González,Pyme,Costa Rica,Growth,35,2023-06-30,2024-02-05,activo,tarjeta,,,,,,,,,U1894,45107,no,no,si,no,,no,1,1,9,2,no,no,si,si,3.7
U1895,Constructora Flores del Norte,Pyme,México,Starter,19,2022-05-07,2024-02-14,activo,transferencia,,,,,,,,,U1895,44688,si,si,si,si,8,no,4,9,7,2,no,si,si,si,6
U1896,Ávila Díaz Fiscalistas,Contador,Ecuador,Growth,35,2022-02-02,2024-01-28,activo,tarjeta,,,,,,,,,U1896,44594,si,si,si,si,3,no,9,18,12,1,no,no,si,si,5.4
U1897,Ramos Hernández Contadores,Contador,Colombia,Growth,35,2022-07-21,2023-09-20,inactivo,tarjeta,,,,,,,,,U1897,44763,si,no,si,si,17,no,5,9,0,1,no,no,si,no,1.3
U1898,Estudio Morales Auditoría,Contador,Colombia,Pro,49,2023-05-19,2024-02-09,activo,transferencia,,,,,,,,,U1898,45065,si,si,si,si,9,si,29,57,1,5,no,no,no,si,2
U1899,Asesoría Ortiz Consultores,Contador,México,Growth,35,2023-11-12,2024-02-11,activo,transferencia,,,,,,,,,U1899,45242,si,no,si,si,5,no,10,24,14,2,no,no,si,si,2.3
U1900,Boutique Díaz & Cía,Pyme,Panamá,Growth,35,2023-01-24,2024-02-22,activo,tarjeta,,,,,,,,,U1900,44950,si,si,si,si,3,no,33,59,6,1,no,no,no,si,6.7
U1901,Taller Pérez,Pyme,República Dominicana,Starter,19,2023-02-01,2023-01-22,cancelado,tarjeta,,,,,,,,,U1901,44958,si,si,no,si,18,no,7,11,2,2,no,no,si,si,0
U1902,Jiménez Sánchez Fiscalistas,Contador,República Dominicana,Growth,35,2024-01-07,2024-02-23,activo,tarjeta,,,,,,,,,U1902,45298,si,si,si,si,6,no,6,13,,1,no,no,no,si,3.2
U1903,García Reyes Auditoría,Contador,Panamá,Starter,19,2023-12-18,2023-09-27,inactivo,tarjeta,,,,,,,,,U1903,45278,si,si,si,si,8,no,5,10,2,1,no,no,no,si,0.6
U1904,Farmacia Díaz,Pyme,Colombia,Pro,49,2023-03-12,2024-01-12,activo,tarjeta,,,,,,,,,U1904,44997,si,si,si,si,2,no,6,9,8,4,no,no,no,si,5.2
U1905,Panadería Morales S.R.L.,Pyme,República Dominicana,Starter,19,2023-07-02,2023-09-30,suspendido,transferencia,,,,,,,,,U1905,45109,no,no,si,no,,no,0,5,4,1,no,si,no,si,1.5
U1906,Distribuidora Hernández S.R.L.,Pyme,Costa Rica,Growth,35,2024-01-14,2024-01-16,activo,transferencia,,,,,,,,,U1906,45305,si,si,si,si,3,no,24,48,13,2,no,si,si,si,4.2
U1907,Agropecuaria Jiménez & Hijos,Pyme,Colombia,Growth,35,2023-01-31,2024-01-24,inactivo,transferencia,,,,,,,,,U1907,44957,si,no,si,si,17,no,7,17,3,1,no,no,si,si,0.7
U1908,García Hernández Auditoría,Contador,República Dominicana,Pro,49,2022-11-10,2023-06-11,cancelado,tarjeta,U1908,2023-05-20,involuntario,tarjeta_vencida,,ninguno,,"tarjeta rechazada, no respondió a los intentos de contacto",U1908,44875,no,no,si,si,12,si,11,,1,1,si,no,no,no,0
U1909,Comidas Rápidas Rojas Express,Pyme,República Dominicana,Growth,35,2022-09-17,2024-01-03,activo,PSE,,,,,,,,,U1909,44821,si,no,no,si,10,no,4,8,,2,no,si,si,si,5
U1910,Asesoría Jiménez Consultores,Contador,Colombia,Growth,35,2022-07-28,2023-10-28,inactivo,transferencia,,,,,,,,,U1910,44770,no,no,no,si,18,no,7,12,1,2,no,no,no,si,0.3
U1911,Ferretería Reyes & Hijos,Pyme,República Dominicana,Starter,19,2022-04-26,2023-12-04,cancelado,tarjeta,U1911,2023-03-05,involuntario,transferencia_rechazada,,ninguno,,cambió de banco y no actualizó los datos de pago,U1911,44677,no,no,si,si,6,no,6,10,0,2,no,no,si,no,0
U1912,Medina Pérez Consultores,Contador,México,Enterprise,89,2023-06-14,2023-11-30,suspendido,transferencia,,,,,,,,,U1912,45091,no,no,si,no,,si,0,1,4,4,no,no,si,no,1.2
U1913,Distribuidora Jiménez,Pyme,Colombia,Starter,19,2022-07-09,2024-02-26,activo,tarjeta,,,,,,,,,U1913,44751,si,si,si,si,7,no,12,28,9,2,no,no,no,si,6.6
U1914,Constructora Ortiz S.A.,Pyme,Colombia,Pro,49,2023-06-05,2024-01-31,inactivo,transferencia,U1914,2024-02-09,involuntario,disputa_bancaria,,ninguno,,"cuenta bancaria cerrada, sin respuesta a emails",U1914,45082,no,no,si,si,8,no,7,9,,5,no,no,no,no,1.4
U1915,Repuestos Sánchez del Norte,Pyme,Colombia,Starter,19,2023-01-17,2024-01-06,activo,tarjeta,,,,,,,,,U1915,44943,si,si,si,si,10,no,24,44,7,1,no,no,si,si,4.6
U1916,Salinas Ramírez Auditoría,Contador,Costa Rica,Pro,49,2022-03-29,2024-02-18,activo,tarjeta,,,,,,,,,U1916,44649,si,si,si,si,10,si,36,57,0,3,no,no,si,si,5.2
